UserId,Gender,Age,Height,Weight,Duration,HeartRate,BodyTemp,Calories
19126806,male,51,185,90,15,99,40.4,92
13547937,male,57,203,107,22,96,40.7,140
12308275,male,78,177,82,6,79,39.2,26
12870875,female,79,171,66,19,103,40.1,126
17491328,female,67,145,52,14,97,39.9,83
10872583,female,20,161,65,6,92,39.3,27
10625195,female,21,154,55,7,93,39.5,33
14686511,male,56,183,80,24,108,40.8,181
12391949,male,28,192,94,18,94,40.1,79
15545168,male,32,186,89,9,93,39.8,39
10045701,male,52,195,101,7,95,39.7,41
16361536,female,21,173,70,4,87,38.9,15
13367877,female,39,184,74,15,93,40.1,71
17323526,male,46,189,90,18,101,40.5,112
11304315,female,21,168,66,23,104,40.4,131
19471826,male,52,177,73,27,111,41.1,207
14336161,female,36,153,57,2,91,38.6,9
13912105,male,22,182,79,6,78,39.5,8
13060242,female,27,178,71,29,114,40.8,198
10732007,male,69,188,95,11,92,39.9,67
18244255,male,67,187,89,20,100,40.6,141
16318226,female,51,169,69,12,96,40.1,64
14346479,male,26,175,72,22,96,40.7,91
11844188,male,33,182,88,6,89,39.3,22
17566326,male,40,193,93,23,107,40.6,159
10564614,male,74,195,99,7,86,39.8,39
10394832,female,28,164,61,14,107,39.9,87
13932492,female,21,154,52,26,100,41,142
11729165,female,42,165,64,9,89,39.5,41
18040353,female,64,170,70,21,87,41,96
12642377,female,55,178,75,1,86,37.8,4
11385282,female,61,150,56,19,93,40.3,102
10455691,female,31,168,64,24,105,40.7,144
14660415,female,55,174,69,27,110,40.6,186
18388020,female,44,166,66,18,91,40.4,85
18291351,male,37,191,89,5,83,39.1,15
15095278,male,28,188,83,24,102,40.8,129
18570899,female,37,166,61,23,100,40.3,129
18606307,female,46,152,55,14,90,40.2,67
15458028,female,34,169,65,2,87,37.8,8
13228675,male,34,179,80,18,98,40.7,90
10693778,male,32,179,82,6,86,39.7,19
14954248,female,23,185,76,11,89,40,44
15944006,male,42,172,71,13,93,40.6,57
15424154,male,29,174,73,20,107,40.7,119
16271975,male,30,183,86,12,89,40.3,43
19604437,female,61,152,56,27,95,40.7,151
11570757,female,21,154,52,6,81,39.2,21
15895330,female,40,177,73,7,82,39.5,25
15385969,male,62,165,71,7,93,39.4,38
15602974,male,36,174,79,29,113,40.9,212
15991712,male,41,177,79,5,91,39.4,21
16457378,male,35,170,77,3,83,39,8
12445957,female,40,170,64,24,106,40.9,151
10266703,female,38,163,64,25,107,40.6,159
16432016,female,39,174,72,20,93,40.6,95
12720312,male,53,178,82,18,102,40.3,118
11498212,female,27,159,59,12,93,39.8,57
19956618,female,64,158,63,16,96,40.5,90
12017034,male,54,170,76,6,80,39.3,19
17455456,male,65,179,82,2,77,37.9,7
11985458,female,22,151,49,27,107,40.7,169
19860781,female,28,171,68,4,85,39,15
16709658,female,77,157,59,23,107,40.5,164
12241914,male,43,204,107,13,94,40.1,70
17994980,male,40,192,98,4,93,39.1,20
15956214,female,38,163,70,17,94,40.4,83
18658770,male,50,184,90,28,107,40.9,205
11227552,female,42,163,60,3,83,38.5,12
12416003,female,64,161,62,15,102,40.5,95
11839944,female,23,165,61,10,100,39.8,54
14399622,female,25,154,54,13,87,40.2,54
15189685,male,22,193,93,9,98,39.7,42
10817893,female,26,173,68,27,107,41,164
13935110,female,34,172,68,8,79,39.7,26
14432086,male,38,177,76,4,86,39.1,13
15323286,male,46,194,97,23,105,40.9,160
16606130,female,37,171,67,21,101,40.7,119
19723349,male,40,187,93,15,89,40.1,63
14505686,female,32,153,53,29,101,40.8,167
11427647,female,60,164,63,15,91,40,76
16652782,male,37,177,82,3,75,38.5,5
17318131,female,35,172,64,25,107,40.4,158
16729866,male,28,181,82,16,103,40.3,88
18729934,female,73,153,53,28,119,40.8,235
15892437,male,32,181,87,16,96,40.3,76
15976671,male,35,177,79,10,87,40,33
10466957,male,26,183,76,16,102,40.4,82
18156388,male,27,186,80,15,103,40,81
10079907,male,32,193,96,18,101,40.3,102
15324233,male,28,181,79,13,91,40.3,47
17120658,female,50,148,55,4,92,38.7,20
11998292,male,21,181,79,11,90,39.9,34
11938260,male,33,181,77,12,88,40.1,40
13991360,male,64,186,84,28,100,40.6,191
13890962,female,66,185,76,11,94,39.9,58
19015975,female,32,188,82,8,84,39.6,28
11182417,female,66,176,74,27,116,40.8,207
17948901,female,76,149,56,20,92,40.8,111
11412941,male,52,185,84,6,80,39.2,19
16832496,female,47,183,79,1,84,37.8,4
11090635,male,28,187,82,16,98,40.2,76
17217533,female,46,164,60,8,87,39.5,35
12556165,male,50,179,79,12,99,39.8,71
13093592,female,79,163,62,8,83,39.2,36
18327329,male,42,191,89,26,98,40.3,144
19012143,female,65,157,59,4,82,38.7,17
14405270,female,30,166,61,25,105,40.8,151
13659037,male,26,197,98,5,77,39.2,9
19917566,male,26,201,103,16,87,40.4,55
11557134,male,70,173,78,20,95,40.4,124
12201902,female,69,172,67,13,94,40,71
11957643,male,21,191,92,11,89,40,36
19992277,female,76,157,56,20,96,40.3,119
19746684,female,25,171,64,4,86,38.9,16
14225054,female,24,157,57,27,100,40.7,147
13667261,female,39,151,53,18,100,40.7,104
11757522,male,34,189,88,16,90,40.2,63
13987318,male,26,180,84,14,94,40.3,57
15152704,female,29,164,61,6,92,39,28
10680542,male,71,198,103,22,111,41,203
19347616,female,25,157,56,28,109,41.2,181
12139331,female,30,144,47,21,99,40.6,117
12503391,male,25,200,95,12,93,40.1,49
16406883,male,25,185,90,15,96,40.5,67
16728723,male,65,182,86,18,100,40.5,124
13353578,male,23,190,91,6,84,39.6,15
13560584,female,65,166,67,1,86,37.7,5
13976502,male,30,184,82,4,87,38.8,13
11077382,female,68,170,69,23,100,40.5,140
18002707,male,31,180,83,5,92,39,20
17849619,female,30,173,69,3,89,38.8,13
13918753,female,43,183,75,21,99,40.9,114
12313506,male,72,198,100,2,77,38.4,8
10794997,female,76,170,71,28,116,40.4,221
10977247,male,26,163,69,16,105,40.4,87
19509124,female,70,170,66,3,86,38.8,14
16550480,female,41,158,57,2,86,38.3,9
18901027,female,33,157,49,4,80,38.7,14
17236318,male,21,180,81,20,97,40.4,84
10980991,male,40,178,75,2,81,38.1,5
15556300,female,46,171,60,14,93,40.2,71
14895253,female,47,153,57,3,84,38.9,12
19923669,male,20,192,86,1,81,38.1,2
10679568,female,26,167,61,16,101,39.9,89
11952300,male,27,183,87,27,107,41,166
11124485,female,68,173,74,22,102,40.1,137
15236989,male,72,186,85,8,83,39.3,37
16583666,male,47,184,88,6,81,39.4,19
10069648,male,37,196,91,28,110,41,201
18282658,male,37,183,80,12,94,39.5,54
11951459,male,76,185,92,7,93,39.6,46
13954641,male,27,184,88,6,88,39.4,20
18496264,male,37,196,100,9,85,39.4,32
11571636,female,40,181,75,7,83,39.5,26
10590269,female,69,163,68,16,95,40.3,89
18985808,male,56,183,80,20,97,40.6,118
13390777,male,35,174,78,29,102,41,162
18726498,male,51,181,85,30,101,40.6,191
16225270,female,22,156,57,6,89,39.1,25
15685326,female,29,168,64,25,109,40.5,160
17946612,male,28,191,89,2,90,38.4,7
15037212,female,38,157,57,1,82,37.9,4
11875213,male,32,176,80,25,99,40.8,126
10357687,male,46,178,79,28,102,40.7,172
11980747,female,27,173,71,21,89,40.8,87
19440087,male,26,187,88,18,94,40.6,75
17871533,female,39,171,63,3,84,38.9,12
18560987,female,24,171,68,26,108,40.7,160
17326579,female,35,174,71,15,87,40.4,61
14855475,male,54,185,80,26,97,40.7,151
13908888,male,35,208,103,12,98,40,66
19786486,female,64,157,54,16,95,40.5,91
12591152,male,22,187,89,23,98,40.8,106
19582968,male,27,200,97,12,98,40.2,60
17284503,female,46,168,67,26,97,40.9,140
13345779,male,45,198,97,6,92,39.4,30
12846370,male,31,173,70,21,105,40.4,119
17223195,male,49,187,88,13,92,40.2,65
14870312,female,31,161,58,29,110,40.8,192
11867274,female,39,167,72,20,96,40.6,102
14761809,female,39,166,68,15,101,40.1,85
18449771,male,24,187,82,26,102,40.7,134
16224871,female,72,159,59,28,105,40.7,191
17554867,male,55,205,114,26,112,40.4,230
15671103,female,32,163,63,26,109,40.7,168
19838651,male,31,180,80,14,90,40.3,51
19373048,male,20,189,90,27,98,40.7,122
15853210,female,24,145,49,12,88,40.2,51
12175177,female,76,162,65,10,94,39.8,56
12823734,male,38,174,77,7,83,39.5,20
12236794,female,46,168,70,5,77,39.1,16
12988610,female,28,165,58,17,86,40.2,68
13612023,male,38,177,82,26,103,40.8,155
12745331,male,35,179,90,6,93,39.2,27
19457200,male,54,186,88,7,92,39.7,36
12164222,female,43,162,64,30,105,41.2,187
13065549,male,67,177,80,14,90,40,75
10952795,male,64,162,67,20,104,40.2,141
16088337,female,39,159,59,5,88,39.3,22
16229744,female,41,142,47,26,107,40.8,173
11895922,female,49,160,64,8,93,39.2,40
15245636,female,46,175,75,16,91,40.3,74
10730556,female,23,153,51,9,101,39.5,51
12036626,male,33,205,114,4,90,39.2,18
15591904,male,64,180,83,22,105,41,166
14605804,male,51,186,88,3,81,38.6,10
16582487,male,73,188,85,28,105,41,225
15424711,female,42,156,60,20,91,40.3,95
11933312,female,25,152,53,4,80,39.2,14
14879481,female,46,153,51,30,115,40.8,226
12768149,male,36,208,109,13,91,40.3,60
18912823,male,22,185,84,14,96,39.8,59
11319816,male,55,183,85,20,94,40.3,110
15717919,male,64,191,94,15,99,40.4,103
12918788,female,52,172,65,3,80,38.4,11
18251195,female,35,168,58,20,97,40.3,106
12636484,male,71,183,87,26,111,40.9,231
15537652,female,67,154,57,20,96,40.6,116
16769564,female,59,164,63,20,109,40.5,139
19489756,male,35,175,79,10,81,40,24
13327895,male,43,178,77,27,107,40.9,181
13827729,female,40,150,49,22,92,40.2,110
19445781,female,22,160,61,29,98,41,149
17930626,male,53,182,86,18,96,40.5,103
19006714,male,21,188,89,11,86,39.8,30
17890537,male,35,191,94,17,96,40.3,85
11930968,female,34,178,76,8,94,39.9,38
16490266,male,27,183,84,27,118,40.8,209
12370982,male,54,190,94,29,111,40.5,238
14441618,male,76,183,82,19,101,40.5,142
15488118,male,50,172,77,21,100,40.4,126
14514818,female,38,150,50,25,99,40.6,142
14881898,male,21,199,95,4,80,38.9,8
15074838,male,20,168,73,6,89,39.4,17
14182305,male,44,194,98,20,101,40.6,126
17010758,male,48,198,103,15,90,40.2,74
17374859,male,28,163,71,20,95,40.6,81
11703913,female,21,164,60,23,102,40.4,128
18555947,male,20,184,87,23,109,40.3,141
12555186,male,33,172,75,13,95,39.7,57
17753305,female,39,165,66,13,93,40.3,63
19429034,male,43,193,98,19,100,40.2,116
18129570,female,58,167,66,25,106,40.5,164
11790615,female,24,141,45,9,91,39.8,42
18901192,female,74,163,59,9,89,40,46
19553250,male,21,197,100,24,93,40.5,97
18583921,female,46,155,56,2,72,38.4,6
11836028,female,73,146,53,18,105,40.4,124
10984938,male,47,182,92,27,106,41,191
10271107,male,33,176,80,28,107,40.8,176
19524165,female,33,164,65,26,105,40.6,157
13061066,female,21,154,55,5,80,39.1,16
15066267,female,36,178,78,27,95,40.9,131
19361311,female,42,179,80,9,87,39.9,37
12617400,female,23,171,70,9,91,39.6,39
15926885,female,62,167,63,20,107,40.6,136
18465307,female,79,155,51,27,98,41.3,170
16013121,female,79,160,62,18,97,40.2,109
19651395,female,68,168,62,3,85,38.7,14
15309367,male,52,180,82,14,95,40.2,76
11561675,female,33,163,61,21,104,40.8,126
13111428,female,39,158,63,11,87,39.6,47
10295471,male,61,206,103,12,94,39.6,74
19224353,male,61,184,88,20,99,40.8,132
15670966,male,32,191,93,14,91,40,57
15266714,male,22,203,106,11,98,39.5,55
16704675,male,29,190,88,10,86,39.8,31
14928332,female,50,164,63,13,102,40,79
17149294,female,67,175,71,3,95,38.5,16
19189565,male,26,182,86,16,91,40.5,59
16300919,female,56,152,53,18,96,40.5,102
18741659,male,61,194,91,19,108,40.1,152
10679668,female,21,159,51,9,84,39.9,34
10068443,female,43,166,62,8,86,39.4,34
18652422,male,20,174,74,21,103,40.7,103
19170352,female,20,173,70,5,75,38.8,13
10439479,female,27,154,54,19,101,40.6,107
14216064,female,28,149,54,22,97,40.6,115
16699421,female,27,175,73,13,93,40,59
11954001,female,79,164,67,6,91,39.2,32
19718663,female,33,156,58,18,98,40.5,97
11014189,male,58,194,90,16,97,40.3,99
13464079,female,52,174,69,26,107,41,170
19595594,male,20,188,82,14,91,40.2,46
16687866,female,42,166,68,21,103,40.8,125
10824977,male,22,194,92,19,97,40.5,86
17264601,female,75,159,57,6,86,39.6,29
17040174,female,29,168,66,8,93,39.8,37
12636674,female,53,167,72,20,96,40.4,107
16398414,male,69,188,91,25,105,40.6,199
18835015,male,29,179,77,16,106,40.3,94
17182951,male,62,193,97,14,94,40.3,85
14536728,female,22,162,64,2,78,38.6,6
17641855,female,25,160,60,5,89,39.4,21
13552200,female,47,149,47,16,99,40.2,94
10492184,female,55,173,67,27,109,40.9,184
19054536,female,26,164,61,17,94,40.5,81
10625848,male,63,174,76,25,112,40.7,210
19223976,male,51,179,78,15,89,40,66
18031324,male,69,195,102,22,95,40.5,147
16646640,male,71,187,97,13,90,40.3,77
15631560,female,32,174,76,10,94,40.1,47
18675364,male,52,185,96,29,108,40.8,223
14292077,female,29,174,75,14,95,40.1,67
18223575,male,43,178,82,16,101,39.9,94
19364427,male,68,175,74,8,81,39.4,31
15312577,female,29,168,61,14,87,40.4,57
17708474,female,21,161,62,2,76,37.8,6
12064257,female,59,156,60,26,102,40.8,162
15147855,female,74,170,73,10,86,40,46
13210223,male,20,186,82,14,89,40.5,42
12108240,female,41,161,55,23,107,40.4,150
18118742,female,20,143,43,13,88,39.9,56
16251651,female,59,164,61,22,106,40.7,147
17951742,female,26,172,69,17,89,40.6,71
11865813,male,39,191,93,21,97,40.5,112
13751565,female,65,164,62,30,109,40.9,212
18254110,male,44,191,88,2,80,37.9,6
18047962,female,52,181,73,4,78,39,14
15192349,male,22,165,68,18,94,40.1,64
11209368,female,21,182,81,6,84,39.4,20
15972252,male,23,181,81,11,93,40,41
17759496,female,34,171,62,25,112,40.7,171
17348994,male,27,185,87,7,89,39.6,24
18937287,male,62,184,85,11,97,39.9,69
10442629,female,57,158,61,26,104,40.8,167
12919994,female,25,162,57,14,93,40.1,66
18280227,male,22,194,92,17,97,40.3,77
17489267,male,54,164,67,18,93,40.8,88
11628131,male,34,181,87,27,102,40.7,155
12346138,female,42,174,72,18,97,40.4,94
13866508,female,56,164,66,16,94,40.2,84
13918604,male,46,183,82,24,113,40.7,189
14567644,female,47,164,60,2,84,38.5,8
14113586,male,34,182,89,18,102,40.2,104
15032148,male,30,187,88,10,94,40.2,44
15143739,male,66,183,84,29,108,40.9,235
11713725,male,59,176,82,1,69,38,2
14222316,female,21,163,61,7,87,39.2,28
10046288,male,53,161,66,8,87,39.5,31
12339121,male,69,193,99,7,90,39.4,41
15684312,female,25,167,64,13,103,40.1,74
17695838,male,43,172,74,18,92,40,79
10316321,female,27,156,55,18,94,40.4,88
14482314,male,48,203,106,17,98,40.5,106
17005346,female,32,166,62,5,89,39.5,22
16484322,female,62,181,76,4,87,39,18
17448185,male,70,194,97,3,87,38.7,16
12027509,male,22,199,97,24,104,40.6,136
14335848,female,61,174,69,10,90,39.4,49
10163372,female,31,153,53,10,91,39.8,47
17427205,female,67,174,74,14,98,40.1,81
17964744,male,53,170,81,5,87,39.4,21
19288703,female,74,168,69,5,85,39.4,23
14682778,male,69,183,94,7,88,39.4,38
10890510,male,21,195,99,26,101,40.9,136
12851909,female,38,163,59,25,109,41,166
11937150,male,35,178,76,27,104,41.2,158
15589598,male,48,186,86,28,106,40.9,196
15233628,female,21,163,60,1,90,37.7,4
12160129,male,38,189,90,20,99,40.7,111
10958162,female,21,169,64,9,86,39.6,34
12016709,female,36,159,57,29,115,41,211
19935702,female,47,158,61,17,93,40.4,86
16849206,male,25,188,90,25,107,40.8,153
18328438,male,40,179,84,17,99,40.2,94
19798826,female,68,152,54,4,85,38.6,19
17086961,female,40,151,56,10,81,39.5,37
19816151,male,26,183,82,4,81,38.6,8
12803220,female,27,162,64,3,85,38.6,11
13933854,female,71,168,68,12,90,39.9,61
19101719,male,76,195,95,5,82,39.2,25
18140678,male,31,199,97,14,97,40.5,71
14434013,male,51,195,93,21,99,40.4,131
15790423,male,31,206,107,27,100,40.5,154
11128407,female,51,166,66,20,95,40.2,105
17307209,female,22,177,70,22,109,40.6,136
11141219,male,51,184,91,23,96,41,132
18950872,female,23,137,42,3,89,38.7,13
17945551,male,45,173,73,14,99,40.2,77
12699813,male,56,198,99,6,86,39.2,28
16380818,female,36,166,64,27,105,41,165
19495165,female,38,177,72,9,88,39.8,38
12178742,male,27,181,83,6,86,39.4,17
12434436,male,32,175,75,15,93,40.3,60
16797205,male,26,194,96,12,90,40.2,45
17846720,male,23,193,92,22,110,40.6,143
16374545,male,33,186,91,24,96,40.6,117
19873391,female,22,155,52,16,93,40,76
14074396,female,48,170,66,11,92,39.8,54
18231406,female,35,164,65,24,106,40.8,148
10752958,female,37,166,65,28,107,40.8,177
10667196,female,26,171,65,23,96,40.6,114
15318796,male,28,162,66,4,80,38.9,7
19585116,female,28,171,68,3,90,38.6,13
14616291,female,68,170,65,14,90,40.3,71
19358962,female,20,164,66,16,96,40.5,77
11526216,female,67,179,81,21,107,40.6,139
12083988,male,34,181,80,18,101,40.3,98
11582831,female,76,154,59,12,94,40,68
19989289,female,54,156,60,24,102,40.5,148
14558438,male,41,170,69,18,101,40.2,100
11666971,male,50,191,93,24,108,40.4,181
17728492,female,22,173,73,12,95,40.3,56
11077743,male,20,201,100,20,97,40.5,92
18421434,female,78,151,57,29,106,41.2,204
14102936,female,49,165,65,27,106,40.6,174
15433358,female,43,162,64,6,87,39.5,26
12984963,male,38,175,78,19,108,40.5,126
16346409,male,49,173,76,25,109,40.8,182
18829993,male,22,185,85,24,107,40.4,141
16111354,male,60,178,78,4,86,39.4,18
14070866,female,25,186,81,11,88,39.5,42
12950584,female,43,164,59,28,114,40.9,203
18028610,male,73,171,80,29,108,41.2,243
19704393,female,48,155,59,13,91,40.1,64
11737355,male,23,175,73,8,91,39.5,26
11466118,male,34,186,89,6,98,39.4,31
14804722,male,33,190,88,9,95,39.8,42
13497204,female,55,147,48,2,90,38,10
15501833,male,46,198,95,12,95,39.9,65
12991753,male,36,195,99,17,101,40.2,101
15818830,female,36,181,77,7,84,39.2,26
19564378,male,76,180,88,18,104,40.5,145
17939142,male,42,176,78,4,88,39.1,15
10860402,female,71,157,57,21,113,40.5,161
19453367,female,42,159,58,7,84,39.4,28
16330559,female,59,163,63,20,95,40.6,109
17865327,male,78,199,106,2,92,38.3,14
11841016,male,55,192,102,18,95,40.1,108
10389715,male,25,189,88,4,90,39.1,14
10008599,male,24,180,81,27,94,40.6,106
11424148,female,74,158,60,9,87,39.6,44
11753972,female,32,163,62,18,99,40.4,98
12544528,female,28,167,67,2,91,38,9
14735360,female,33,183,77,16,91,40.4,70
18375933,male,77,182,88,20,100,40.6,150
16956970,female,39,168,64,6,80,39.5,21
18299021,female,46,166,59,23,100,40.8,134
10250208,male,21,194,86,15,92,40.2,54
17555084,male,25,187,86,4,83,38.7,10
15936890,male,24,171,74,11,100,39.5,51
18014173,female,77,176,72,30,110,41,218
14908416,female,51,164,65,17,107,40.4,112
17232883,male,35,186,88,20,97,40.4,101
18541909,female,72,182,81,18,95,40.4,98
16384252,male,55,172,73,17,89,40.3,76
14884928,male,63,180,88,24,114,40.7,215
16786813,male,75,178,79,2,76,38.2,7
10047498,male,34,197,92,14,103,40.3,84
13541758,male,57,204,114,11,82,39.5,48
15134191,male,52,185,92,7,94,39.5,38
14060949,female,30,165,60,11,90,40,49
11701631,male,47,183,83,13,91,40.4,60
13303459,female,41,150,52,13,92,40.5,65
18592462,female,53,168,66,11,86,40,48
15394963,male,42,177,77,14,99,40.3,76
13473147,female,44,167,68,15,93,40.1,74
10259605,female,20,147,47,5,91,39.1,23
11903603,female,37,179,71,19,99,40.8,102
13415763,male,44,174,71,11,80,39.9,28
11161025,female,35,165,66,13,98,40.1,69
13072393,male,51,185,88,2,75,38.1,5
15295313,female,54,174,69,7,78,39.6,24
11488469,male,22,168,66,25,107,40.8,136
11555313,female,34,171,69,26,96,40.8,131
16469424,female,30,151,54,9,93,39.7,44
10431534,male,78,182,87,1,79,37.5,4
10418794,male,40,179,86,10,97,39.9,52
10229498,female,62,185,85,16,98,40.3,88
18448095,male,55,206,108,27,101,40.7,190
17470650,male,28,175,74,23,107,40.7,136
14675975,female,30,157,62,20,98,40.5,106
11547074,male,37,189,94,3,91,38.7,13
14551269,female,76,161,63,26,103,41,172
13680120,female,54,155,60,19,110,40.4,133
19715205,male,31,184,80,18,93,40.7,73
17892770,female,20,158,54,3,81,38.1,10
15788347,female,24,176,68,28,108,40.4,172
10976200,male,34,177,75,23,101,40.8,122
18199298,male,76,189,90,17,99,40.6,125
17119003,male,20,176,75,6,83,39.1,12
19716425,male,54,181,81,18,105,40.6,126
15687807,male,44,185,87,12,95,39.9,62
19087984,male,25,184,83,28,107,40.8,167
11930519,female,41,172,67,1,77,38.5,3
14700038,male,36,181,84,19,101,40.2,107
14304931,male,54,197,104,10,96,39.8,62
11693719,female,57,178,75,7,91,39.4,34
14594944,male,33,185,81,8,77,39.1,14
17536268,male,64,180,87,1,78,37.7,4
15540014,male,61,172,80,3,89,38.8,15
10145188,male,77,166,66,25,109,40.4,210
16002595,female,20,165,68,4,79,38.7,12
19135706,female,23,161,59,16,93,40.1,75
12957085,female,20,166,65,20,97,40.5,99
12150676,female,65,178,82,2,79,38.1,7
18256462,male,31,167,67,24,107,40.5,142
17430067,male,29,183,78,22,93,40.6,87
10485333,male,39,188,92,10,101,39.8,59
11706516,female,20,177,69,5,88,38.8,20
10048606,female,49,167,68,29,107,40.9,188
10512468,male,71,191,91,12,87,39.8,64
15976645,female,38,167,65,23,97,40.6,121
13137077,male,50,195,95,4,73,38.7,9
14089975,male,38,180,87,15,90,40.2,62
11527139,female,29,158,51,28,114,40.8,199
17385577,male,45,177,85,7,89,39.5,30
17816381,female,37,170,73,7,88,39.5,29
18494667,male,24,195,92,10,93,39.8,40
18940241,male,71,186,87,7,82,39.6,31
19164277,male,70,192,98,3,76,39,11
18473340,male,72,176,78,6,91,39,34
17157866,female,34,162,57,22,96,41,114
19238987,female,47,168,66,23,104,40.4,142
16771018,female,76,158,57,24,106,40.3,168
15643866,male,21,195,97,21,100,40.8,105
13016850,male,41,163,66,19,101,40.3,104
12498927,male,36,195,94,3,86,38.7,11
10158414,female,63,161,57,11,89,40.1,55
14738987,male,21,161,69,20,96,40.4,76
17567689,female,58,168,71,10,90,40,48
19567045,male,24,180,78,22,101,40.5,108
14102172,male,37,189,89,9,91,39.7,38
13171871,female,55,169,67,21,102,40.6,128
16819064,male,25,200,100,1,89,37.7,4
10578948,male,26,173,76,21,102,40.2,107
10695412,male,38,179,88,11,90,39.8,45
12116349,male,46,203,107,6,82,39.4,22
12005008,male,56,190,91,12,86,39.9,54
11578081,male,37,191,95,14,91,39.8,61
11209964,male,35,201,108,10,95,39.5,52
15994069,male,43,178,86,4,86,39,15
17761176,male,22,191,92,2,84,38.1,5
19099859,male,65,184,87,27,104,40.6,203
16062868,female,45,173,70,12,90,39.8,55
15615456,female,38,156,57,11,87,39.9,47
14536102,male,45,184,85,16,91,39.9,73
16811918,male,22,180,82,14,97,40,60
18404079,male,41,193,98,5,85,39.3,19
11336771,female,27,179,72,28,105,40.9,163
18503945,male,52,173,73,25,107,41,176
19949758,male,20,178,82,10,84,39.7,22
16096592,male,25,180,83,17,95,41,71
19976655,female,75,158,57,12,87,40,60
13774538,male,77,191,93,16,91,40.3,100
13159249,female,35,157,52,9,89,39.7,41
10837793,male,20,184,85,13,97,40.1,55
15429494,male,37,185,83,26,106,41,166
11027619,female,30,166,64,7,86,39.3,28
11310667,female,40,164,62,17,98,40.2,93
13315538,male,54,166,70,18,99,40.4,106
10517946,male,23,164,64,22,99,40.9,94
15413243,female,73,185,88,14,87,39.9,63
17688981,female,68,174,74,8,84,39.6,34
12598568,female,44,169,68,10,83,39.8,38
18390425,male,77,167,72,8,83,39.7,37
16405593,female,38,164,61,20,94,40.6,100
17172124,male,63,174,76,11,90,40,56
14442069,female,27,168,72,19,106,40.7,113
17705211,male,59,202,107,6,88,39,32
11400046,male,36,181,81,21,104,40.5,126
19900327,male,35,165,69,9,98,39.7,43
15642160,female,45,161,61,10,93,40,50
14401510,female,64,182,78,8,97,39.4,44
15564730,female,37,172,67,9,86,40.1,36
16037709,male,46,179,79,17,106,40.4,115
15615006,female,31,168,67,13,96,39.9,65
18695655,male,33,187,83,2,82,38.2,5
11030752,male,33,184,81,13,91,40,51
12655008,male,21,182,85,15,93,40.6,56
10559626,female,38,176,67,3,87,39,13
15701030,female,31,177,71,2,85,37.2,8
19281057,female,33,161,56,28,108,41.4,182
10182290,male,42,186,84,7,87,39.7,27
16514801,female,74,165,68,29,106,41,198
15810776,female,25,157,55,15,100,40.3,82
18372001,female,59,167,63,4,78,38.5,15
14723572,female,31,159,59,2,81,38.2,7
17075405,male,37,196,91,10,92,40,45
12747945,female,21,169,70,14,98,40.3,70
16323947,male,76,182,91,6,90,39.5,36
11824872,female,72,176,75,29,106,40.9,194
18169479,female,71,172,71,17,109,40.6,120
13191605,female,73,162,67,4,83,39.2,17
19760911,male,31,187,82,27,105,40.5,160
16723220,female,26,161,57,3,92,38.3,14
10876168,female,39,169,65,18,91,40.3,84
13777024,male,66,172,77,18,97,40.6,113
13506135,female,21,156,60,17,91,40.2,75
17238178,male,32,190,85,8,92,39.3,33
18089884,female,41,172,74,24,98,40.8,127
19291130,female,27,158,56,14,96,39.8,71
19730126,male,47,182,82,19,104,40.3,124
19987050,female,42,166,69,21,103,40.7,125
13000210,female,40,177,71,21,107,40.4,132
18611096,male,44,197,98,20,100,40.5,123
12281044,female,57,157,54,6,92,39.2,31
15239512,male,20,173,74,25,100,40.6,112
13235496,female,33,173,66,19,99,40.4,102
11601439,male,57,191,95,23,98,40.5,147
13345188,male,70,197,103,21,106,40.5,177
18854408,female,24,163,59,11,92,39.9,50
12510878,female,57,175,70,18,94,40.3,94
10109177,female,63,160,61,10,89,40.1,49
13651231,female,20,177,70,12,97,39.8,59
10932302,female,38,153,53,6,87,39.5,26
10812976,female,20,158,56,21,105,40.1,125
13639778,female,24,169,59,25,111,40.7,165
10786710,male,71,181,84,15,99,39.9,105
16183915,male,69,197,98,18,93,40.7,113
17410010,male,77,176,82,23,99,40.6,167
16662290,male,28,178,77,22,99,40.4,105
11273741,male,48,185,82,8,85,39.3,30
11356595,female,38,169,66,5,96,39.2,26
11306090,male,42,186,84,18,91,40.1,79
15344392,female,67,169,71,24,107,40.6,163
12300944,female,56,183,80,21,97,40.4,113
17946119,male,27,177,82,11,79,39.9,20
14402384,female,26,160,56,12,97,40.3,62
10872942,female,72,145,49,25,109,40.6,184
12107751,female,31,173,70,6,84,39.2,22
19715782,female,74,171,69,3,90,38.6,15
18136071,male,29,159,67,16,97,40,69
15755174,female,32,172,65,7,83,39.6,26
18193088,male,30,183,83,30,97,41.3,141
10327365,male,79,179,85,8,89,39.6,47
14450070,male,25,176,73,1,83,37.3,2
14156535,male,23,193,93,6,84,38.9,16
12857174,male,63,171,75,22,107,40.6,168
11539740,male,39,190,91,19,112,40.4,144
18707226,female,25,155,56,16,95,40.9,79
17120164,female,27,150,56,22,92,40.5,103
11522341,male,51,192,90,10,89,39.9,47
17316651,male,54,184,84,13,89,40.2,61
17916473,female,35,158,49,29,110,40.8,198
13087084,female,23,153,51,26,109,40.6,169
10319374,male,24,194,94,17,106,40.3,102
13313498,female,43,172,67,4,85,39.2,16
